city,city_ibge_code,confirmed,confirmed_per_100k_inhabitants,date,death_rate,deaths,estimated_population_2019,is_last,order_for_place,place_type,state
Nova Lima,3144805,395,416.27586,2020-06-26,0.0051,2,94889.0,True,101,city,MG
Nova Módica,3144904,8,222.22222,2020-06-26,0.0,0,3600.0,True,8,city,MG
Nova Ponte,3145000,52,334.51271,2020-06-26,0.0192,1,15545.0,True,46,city,MG
Nova Porteirinha,3145059,18,240.0,2020-06-26,0.0556,1,7500.0,True,49,city,MG
Nova Resende,3145109,2,11.95958,2020-06-26,0.0,0,16723.0,True,23,city,MG
Nova Serrana,3145208,76,74.00699,2020-06-26,0.0263,2,102693.0,True,76,city,MG
Nova União,3136603,2,34.9345,2020-06-26,0.0,0,5725.0,True,22,city,MG
Novo Cruzeiro,3145307,26,82.9849,2020-06-26,0.0385,1,31331.0,True,72,city,MG
Novo Oriente de Minas,3145356,7,65.08601,2020-06-26,0.0,0,10755.0,True,21,city,MG
Novorizonte,3145372,1,18.87149,2020-06-26,0.0,0,5299.0,True,10,city,MG
Olaria,3145406,4,228.96394,2020-06-26,0.0,0,1747.0,True,28,city,MG
Olhos-d'Água,3145455,0,,2020-06-26,0.0,0,6096.0,True,39,city,MG
Olímpio Noronha,3145505,1,35.88088,2020-06-26,0.0,0,2787.0,True,1,city,MG
Oliveira,3145604,16,38.38127,2020-06-26,0.0,0,41687.0,True,44,city,MG
Oratórios,3145851,2,42.96455,2020-06-26,0.0,0,4655.0,True,14,city,MG
Orizânia,3145877,3,37.41581,2020-06-26,0.3333,1,8018.0,True,43,city,MG
Ouro Branco,3145901,53,134.17722,2020-06-26,0.0,0,39500.0,True,56,city,MG
Ouro Fino,3146008,23,68.37302,2020-06-26,0.0435,1,33639.0,True,82,city,MG
Ouro Preto,3146107,154,207.32085,2020-06-26,0.013,2,74281.0,True,40,city,MG
Padre Carvalho,3146255,3,47.03669,2020-06-26,0.0,0,6378.0,True,9,city,MG
Padre Paraíso,3146305,49,243.12792,2020-06-26,0.0,0,20154.0,True,48,city,MG
Paineiras,3146404,1,22.29157,2020-06-26,0.0,0,4486.0,True,1,city,MG
Pains,3146503,2,24.14584,2020-06-26,0.0,0,8283.0,True,1,city,MG
Pai Pedro,3146552,2,32.84612,2020-06-26,0.0,0,6089.0,True,8,city,MG
Palma,3146701,5,75.57437,2020-06-26,0.0,0,6616.0,True,9,city,MG
Papagaios,3146909,7,44.65995,2020-06-26,0.0,0,15674.0,True,29,city,MG
Paracatu,3147006,247,265.14094,2020-06-26,0.004,1,93158.0,True,83,city,MG
Pará de Minas,3147105,62,65.97921,2020-06-26,0.0,0,93969.0,True,79,city,MG
Paraguaçu,3147204,5,23.24176,2020-06-26,0.0,0,21513.0,True,45,city,MG
Paraisópolis,3147303,27,128.06527,2020-06-26,0.1481,4,21083.0,True,83,city,MG
Paraopeba,3147402,18,73.34963,2020-06-26,0.0,0,24540.0,True,43,city,MG
Passa Quatro,3147600,14,85.65835,2020-06-26,0.0714,1,16344.0,True,44,city,MG
Passa Tempo,3147709,1,12.37011,2020-06-26,0.0,0,8084.0,True,16,city,MG
Passa-Vinte,3147808,6,294.26189,2020-06-26,0.0,0,2039.0,True,32,city,MG
Passos,3147907,44,38.36797,2020-06-26,0.0455,2,114679.0,True,74,city,MG
Patos de Minas,3148004,250,163.94733,2020-06-26,0.012,3,152488.0,True,84,city,MG
Patrocínio,3148103,82,90.35116,2020-06-26,0.0366,3,90757.0,True,103,city,MG
Patrocínio do Muriaé,3148202,11,193.52569,2020-06-26,0.0909,1,5684.0,True,35,city,MG
Pedra Azul,3148707,15,61.66749,2020-06-26,0.0,0,24324.0,True,45,city,MG
Pedra do Indaiá,3148905,2,50.35247,2020-06-26,0.0,0,3972.0,True,43,city,MG
Pedra Dourada,3149002,4,159.74441,2020-06-26,0.0,0,2504.0,True,53,city,MG
Pedrinópolis,3149200,15,412.65475,2020-06-26,0.0667,1,3635.0,True,22,city,MG
Pedro Leopoldo,3149309,59,91.81736,2020-06-26,0.0,0,64258.0,True,61,city,MG
Perdigão,3149705,6,52.14671,2020-06-26,0.0,0,11506.0,True,4,city,MG
Perdizes,3149804,30,185.55171,2020-06-26,0.0333,1,16168.0,True,51,city,MG
Perdões,3149903,19,88.82655,2020-06-26,0.0,0,21390.0,True,76,city,MG
Periquito,3149952,6,88.10573,2020-06-26,0.0,0,6810.0,True,20,city,MG
Pescador,3150000,10,235.18344,2020-06-26,0.0,0,4252.0,True,27,city,MG
Piedade de Caratinga,3150158,3,35.02218,2020-06-26,0.0,0,8566.0,True,13,city,MG
Piedade do Rio Grande,3150307,2,44.47409,2020-06-26,0.0,0,4497.0,True,16,city,MG
Piedade dos Gerais,3150406,9,180.65034,2020-06-26,0.0,0,4982.0,True,66,city,MG
Pimenta,3150505,5,57.73672,2020-06-26,0.0,0,8660.0,True,17,city,MG
Pingo-d'Água,3150539,1,20.23882,2020-06-26,0.0,0,4941.0,True,5,city,MG
Pintópolis,3150570,1,13.3209,2020-06-26,1.0,1,7507.0,True,27,city,MG
Piracema,3150604,4,62.41223,2020-06-26,0.0,0,6409.0,True,45,city,MG
Pirajuba,3150703,20,322.63268,2020-06-26,0.0,0,6199.0,True,28,city,MG
Piranga,3150802,46,260.9781,2020-06-26,0.087,4,17626.0,True,45,city,MG
Piranguçu,3150901,4,73.09942,2020-06-26,0.0,0,5472.0,True,50,city,MG
Piranguinho,3151008,13,151.23313,2020-06-26,0.0,0,8596.0,True,44,city,MG
Pirapetinga,3151107,40,372.02381,2020-06-26,0.025,1,10752.0,True,76,city,MG
Pirapora,3151206,80,141.77359,2020-06-26,0.0125,1,56428.0,True,78,city,MG
Piraúba,3151305,6,55.62251,2020-06-26,0.0,0,10787.0,True,44,city,MG
Pitangui,3151404,2,7.14566,2020-06-26,0.0,0,27989.0,True,43,city,MG
Piumhi,3151503,18,51.88666,2020-06-26,0.0556,1,34691.0,True,81,city,MG
Planura,3151602,17,140.11374,2020-06-26,0.1176,2,12133.0,True,57,city,MG
Poço Fundo,3151701,38,226.31171,2020-06-26,0.0,0,16791.0,True,62,city,MG
Poços de Caldas,3151800,135,80.64661,2020-06-26,0.037,5,167397.0,True,98,city,MG
Pocrane,3151909,41,486.24288,2020-06-26,0.0,0,8432.0,True,27,city,MG
Pompéu,3152006,52,163.46033,2020-06-26,0.0,0,31812.0,True,30,city,MG
Ponte Nova,3152105,56,93.7364,2020-06-26,0.0179,1,59742.0,True,52,city,MG
Ponto dos Volantes,3152170,32,264.00462,2020-06-26,0.0,0,12121.0,True,20,city,MG
Porteirinha,3152204,25,65.95262,2020-06-26,0.0,0,37906.0,True,57,city,MG
Porto Firme,3152303,6,53.19621,2020-06-26,0.0,0,11279.0,True,68,city,MG
Poté,3152402,42,253.69979,2020-06-26,0.0476,2,16555.0,True,53,city,MG
Pouso Alegre,3152501,287,190.39785,2020-06-26,0.0139,4,150737.0,True,87,city,MG
Pouso Alto,3152600,2,33.67003,2020-06-26,0.0,0,5940.0,True,17,city,MG
Prados,3152709,3,33.21891,2020-06-26,0.0,0,9031.0,True,9,city,MG
Prata,3152808,7,25.12924,2020-06-26,0.0,0,27856.0,True,34,city,MG
Pratápolis,3152907,26,302.22016,2020-06-26,0.0,0,8603.0,True,42,city,MG
Pratinha,3153004,7,194.28254,2020-06-26,0.0,0,3603.0,True,36,city,MG
Presidente Juscelino,3153202,2,54.92996,2020-06-26,0.5,1,3641.0,True,63,city,MG
Presidente Kubitschek,3153301,1,33.31113,2020-06-26,0.0,0,3002.0,True,7,city,MG
Presidente Olegário,3153400,7,35.76355,2020-06-26,0.0,0,19573.0,True,16,city,MG
Raposos,3153905,36,220.12963,2020-06-26,0.0556,2,16354.0,True,56,city,MG
Raul Soares,3154002,8,33.6672,2020-06-26,0.0,0,23762.0,True,38,city,MG
Recreio,3154101,8,76.06732,2020-06-26,0.0,0,10517.0,True,49,city,MG
Reduto,3154150,1,13.97819,2020-06-26,0.0,0,7154.0,True,1,city,MG
Resende Costa,3154200,4,34.78261,2020-06-26,0.0,0,11500.0,True,17,city,MG
Resplendor,3154309,21,120.71047,2020-06-26,0.0476,1,17397.0,True,36,city,MG
Riachinho,3154457,5,61.45526,2020-06-26,0.0,0,8136.0,True,46,city,MG
Riacho dos Machados,3154507,7,73.83187,2020-06-26,0.0,0,9481.0,True,49,city,MG
Ribeirão das Neves,3154606,332,99.1465,2020-06-26,0.0241,8,334858.0,True,86,city,MG
Ribeirão Vermelho,3154705,0,,2020-06-26,0.0,0,4033.0,True,36,city,MG
Rio Acima,3154804,40,387.8976,2020-06-26,0.0,0,10312.0,True,36,city,MG
